id,rank,frequency,active_count,ablation_mse_increase,additive_benefit_share,output_energy
690,64,0.0006337678354259091,37,4.9050058947791194e-05,9.6148582536904e-05,6.272764106777017e-05
257,128,0.0005995101145920762,35,5.0398788045643146e-05,9.611028762980383e-05,3.970768241740533e-05
2081,32,0.0005995101145920762,35,5.155788758627558e-05,9.585446319624829e-05,6.604507897054996e-05
1787,32,0.00022267518541991402,13,4.192535047590875e-05,9.568633529656645e-05,3.433210795324395e-05
2108,32,0.000924958462513489,54,5.2278751723685385e-05,9.540205871786331e-05,5.041885725348951e-05
324,128,0.000479608091673661,28,4.5765812190876524e-05,9.514164769138321e-05,4.408037312725331e-05
908,64,0.0003425772083383293,20,6.375874015204399e-05,9.499342677047465e-05,7.017901576710242e-05
667,64,0.0003597060687552457,21,4.438436794406788e-05,9.488526738715774e-05,3.608512005701668e-05
1300,32,0.00042822151042291157,25,6.605102710055884e-05,9.467867253322573e-05,5.4183853693332354e-05
1456,32,0.00030831948750449634,18,4.1213891647626054e-05,9.446440851853013e-05,5.1296608978233324e-05
382,128,0.00044535037083982804,26,4.4605070260387187e-05,9.422599651543643e-05,5.180845882425377e-05
539,128,0.00029119062708757987,17,4.125869735000586e-05,9.419685665546146e-05,4.5901792896110205e-05
544,128,0.0003597060687552457,21,5.3102942889511654e-05,9.405061590114125e-05,5.34531500709463e-05
450,128,0.00039396378958907863,23,4.8671353150405615e-05,9.392654418690327e-05,3.830841325218469e-05
841,64,0.0005652523937582433,33,5.3523332738175557e-05,9.364159430959736e-05,5.720974623353457e-05
1445,32,0.00022267518541991402,13,5.725727232594837e-05,9.34732425861842e-05,5.2751229700082716e-05
759,64,0.0007194121375104914,42,4.702959767315951e-05,9.338666442646731e-05,4.7671807359827035e-05
1691,32,0.0006166389750089927,36,4.6676986806561864e-05,9.336943236801756e-05,6.77913769119145e-05
1108,64,0.0029804217125434644,174,4.839876977710801e-05,9.33282119148675e-05,4.5828761496243885e-05
831,64,0.0005138658125074939,30,4.29335868472347e-05,9.312870838828322e-05,4.174213161759439e-05
1490,32,0.0006337678354259091,37,5.317852874794639e-05,9.31075594145351e-05,6.539044189513566e-05
266,128,0.00039396378958907863,23,4.8189845012512974e-05,9.304909235134705e-05,4.645371619926626e-05
1135,64,0.0006337678354259091,37,4.9985012989704666e-05,9.293509304342827e-05,4.511854211456008e-05
2382,32,0.0004967369520905774,29,5.432500801902009e-05,9.279624909828568e-05,5.645638846111221e-05
629,64,0.0002740617666706634,16,3.3505044673209595e-05,9.27408886299777e-05,4.937244514014084e-05
